,gender,Annual_income,income_type,Education,family_type,house_type,DAYS_BIRTH,working_day,work_phone,phone,email,occyp_type,begin_month,car_reality,credit
16200,F,292500.0,4,2,Married,House / apartment,-12454,-4030,1,1,0,Sales staff,-17.0,0,0.0
21833,F,292500.0,4,2,Married,House / apartment,-12454,-4030,1,1,0,Sales staff,-17.0,0,2.0
20810,F,292500.0,4,4,Separated,With parents,-13284,-4439,0,0,0,Sales staff,-28.0,2,2.0
23398,F,292500.0,4,4,Separated,With parents,-13284,-4439,0,0,0,Sales staff,-28.0,2,2.0
19716,F,297000.0,0,4,Single / not married,Rented apartment,-15519,-3234,0,0,0,Laborers,-36.0,1,0.0
19187,F,297000.0,0,4,Single / not married,Rented apartment,-15519,-3234,0,0,0,Laborers,-27.0,1,1.0
23193,F,297000.0,0,4,Single / not married,Rented apartment,-15519,-3234,0,0,0,Laborers,-27.0,1,1.0
21232,F,297000.0,0,4,Single / not married,Rented apartment,-15519,-3234,0,0,0,Laborers,-15.0,1,2.0
10985,F,297000.0,0,4,Single / not married,Rented apartment,-15519,-3234,0,0,0,Laborers,-12.0,1,1.0
17550,F,297000.0,0,4,Single / not married,Rented apartment,-15519,-3234,0,0,0,Laborers,-12.0,1,1.0
13305,F,297000.0,0,4,Single / not married,Rented apartment,-15519,-3234,0,0,0,Laborers,-7.0,1,0.0
14010,F,297000.0,0,4,Single / not married,Rented apartment,-15519,-3234,0,0,0,Laborers,-7.0,1,1.0
25900,F,297000.0,0,4,Single / not married,Rented apartment,-15519,-3234,0,0,0,Laborers,-5.0,1,1.0
13945,F,297000.0,0,4,Single / not married,Rented apartment,-15519,-3234,0,0,0,Laborers,-1.0,1,1.0
19529,F,297000.0,0,4,Single / not married,Rented apartment,-15519,-3234,0,0,0,Laborers,-1.0,1,1.0
12908,F,306000.0,0,1,Married,House / apartment,-14897,-3435,1,1,1,none,-45.0,1,2.0
26124,F,306000.0,2,1,Married,House / apartment,-13541,-3965,0,0,0,Core staff,-42.0,2,0.0
25335,F,306000.0,2,1,Married,House / apartment,-12677,-5587,0,0,0,Medicine staff,-15.0,0,2.0
20289,F,315000.0,0,1,Married,House / apartment,-16710,-3092,0,0,0,Managers,-18.0,2,1.0
8300,F,315000.0,0,1,Married,House / apartment,-16188,-309,1,1,1,Sales staff,-59.0,0,2.0
22778,F,315000.0,0,1,Married,House / apartment,-16188,-309,1,1,1,Sales staff,-31.0,0,2.0
22960,F,315000.0,0,1,Married,House / apartment,-16188,-309,1,1,1,Sales staff,-11.0,0,2.0
25070,F,315000.0,0,1,Married,House / apartment,-16188,-309,1,1,1,Sales staff,-11.0,0,2.0
19514,F,315000.0,0,1,Married,House / apartment,-13557,-586,1,1,0,none,-55.0,1,2.0
5551,F,315000.0,0,1,Married,House / apartment,-13557,-586,1,1,0,none,-46.0,1,2.0
20026,F,315000.0,0,1,Married,House / apartment,-11025,-2065,1,1,1,none,-40.0,1,1.0
23030,F,315000.0,0,1,Married,House / apartment,-11025,-2065,1,1,1,none,-34.0,1,2.0
17612,F,315000.0,0,1,Married,With parents,-12621,-1327,0,0,0,Managers,0.0,2,0.0
13862,F,315000.0,0,1,Separated,House / apartment,-17752,-2380,1,1,0,Accountants,-52.0,1,2.0
13485,F,315000.0,0,1,Separated,House / apartment,-17752,-2380,1,1,0,Accountants,-4.0,1,1.0
12792,F,315000.0,0,1,Widow,House / apartment,-18064,-3315,1,0,0,Managers,-38.0,1,1.0
8348,F,315000.0,0,2,Single / not married,House / apartment,-9130,-1390,0,1,0,Core staff,-12.0,2,1.0
23654,F,315000.0,0,4,Married,House / apartment,-14419,-2423,0,0,0,none,-24.0,1,2.0
15007,F,315000.0,0,4,Married,Municipal apartment,-16095,-7979,0,0,0,Medicine staff,-26.0,2,2.0
15453,F,315000.0,0,4,Separated,House / apartment,-18184,-3021,0,1,1,Laborers,-15.0,2,1.0
26033,F,315000.0,0,4,Separated,House / apartment,-18184,-3021,0,1,1,Laborers,-15.0,2,0.0
12510,F,315000.0,0,4,Single / not married,House / apartment,-20092,-1345,0,0,0,Cleaning staff,-49.0,1,2.0
23731,F,315000.0,0,4,Single / not married,House / apartment,-11054,-421,0,0,0,Managers,-29.0,0,2.0
23660,F,315000.0,2,1,Married,House / apartment,-19571,-1081,0,0,1,Drivers,-8.0,2,2.0
19020,F,315000.0,2,4,Civil marriage,House / apartment,-11206,-2514,0,0,1,Core staff,-7.0,1,1.0
13365,F,315000.0,4,1,Married,Co-op apartment,-13064,-2286,1,0,0,Medicine staff,-50.0,1,2.0
8706,F,315000.0,4,1,Married,Co-op apartment,-13064,-2286,1,0,0,Medicine staff,-33.0,1,2.0
16454,F,315000.0,4,1,Married,Co-op apartment,-13064,-2286,1,0,0,Medicine staff,-33.0,1,2.0
19494,F,315000.0,4,1,Married,Co-op apartment,-13064,-2286,1,0,0,Medicine staff,-33.0,1,0.0
19556,F,315000.0,4,1,Married,Co-op apartment,-13064,-2286,1,0,0,Medicine staff,-33.0,1,2.0
10586,F,315000.0,4,1,Married,House / apartment,-15527,-3792,1,1,0,Accountants,-44.0,1,2.0
19775,F,315000.0,4,1,Married,House / apartment,-13793,-2653,1,1,0,Managers,-58.0,1,2.0
4996,F,315000.0,4,1,Married,House / apartment,-13592,-3504,0,1,1,Accountants,-20.0,1,2.0
11258,F,315000.0,4,1,Married,House / apartment,-13592,-3504,0,1,1,Accountants,-20.0,1,2.0
16498,F,315000.0,4,1,Married,House / apartment,-13589,-200,0,0,1,Accountants,-32.0,1,1.0
20425,F,315000.0,4,2,Single / not married,House / apartment,-11725,-2044,0,0,0,Core staff,-18.0,2,2.0
13489,F,315000.0,4,4,Married,House / apartment,-19441,-4064,0,0,0,Managers,-41.0,1,0.0
26068,F,315000.0,4,4,Married,House / apartment,-19441,-4064,0,0,0,Managers,-34.0,1,2.0
11359,F,315000.0,4,4,Married,House / apartment,-19180,-1223,1,1,0,none,-60.0,1,2.0
18375,F,315000.0,4,4,Married,House / apartment,-16901,-956,0,0,0,High skill tech staff,-48.0,1,1.0
13937,F,315000.0,4,4,Married,Rented apartment,-12209,-840,0,1,1,none,-60.0,1,2.0
19244,F,315000.0,4,4,Separated,House / apartment,-15256,-3291,0,0,0,Laborers,-42.0,1,2.0
11477,F,315000.0,4,4,Separated,House / apartment,-15256,-3291,0,0,0,Laborers,-21.0,1,0.0
14011,F,315000.0,4,4,Single / not married,House / apartment,-10397,-1037,0,0,0,Accountants,-8.0,1,0.0
24023,F,324000.0,2,1,Married,House / apartment,-13482,-4795,0,0,0,Managers,-42.0,1,2.0
25307,F,324000.0,2,1,Married,House / apartment,-13482,-4795,0,0,0,Managers,-42.0,1,2.0
17878,F,328500.0,0,4,Married,House / apartment,-12691,-2000,0,0,0,Realty agents,-14.0,1,0.0
17906,F,328500.0,0,4,Married,House / apartment,-12691,-2000,0,0,0,Realty agents,-10.0,1,0.0
24248,F,328500.0,0,4,Married,House / apartment,-12691,-2000,0,0,0,Realty agents,-10.0,1,0.0
26014,F,328500.0,1,4,Civil marriage,House / apartment,-20940,0,0,0,0,none,-47.0,1,0.0
6033,F,333000.0,0,1,Married,House / apartment,-11525,-1616,0,0,0,Managers,-40.0,2,2.0
19414,F,333000.0,0,1,Married,House / apartment,-11525,-1616,0,0,0,Managers,-29.0,2,2.0
21662,F,337500.0,0,1,Married,House / apartment,-12826,-5099,1,1,0,none,-24.0,1,2.0
21243,F,337500.0,0,1,Single / not married,House / apartment,-16590,-438,0,1,1,Managers,-32.0,1,2.0
18855,F,337500.0,0,1,Single / not married,House / apartment,-14408,-431,0,0,0,Accountants,-41.0,1,1.0
13019,F,337500.0,0,1,Single / not married,House / apartment,-14408,-431,0,0,0,Accountants,-18.0,1,0.0
19886,F,337500.0,4,0,Single / not married,House / apartment,-12555,-2769,0,0,0,none,-29.0,1,1.0
10601,F,337500.0,4,4,Married,House / apartment,-12790,-3329,0,0,1,Core staff,-43.0,1,1.0
17760,F,337500.0,4,4,Married,House / apartment,-10990,-2174,0,0,0,Core staff,-8.0,0,2.0
20998,F,337500.0,4,4,Single / not married,House / apartment,-19804,-3246,0,0,0,Sales staff,-4.0,2,1.0
24610,F,342000.0,2,1,Single / not married,House / apartment,-12214,-3807,0,0,0,Core staff,-30.0,1,1.0
17022,F,351000.0,0,1,Married,House / apartment,-21574,-1081,0,1,0,none,-16.0,0,2.0
12914,F,351000.0,0,1,Married,House / apartment,-21574,-1081,0,1,0,none,-4.0,0,2.0
8398,F,351000.0,2,4,Single / not married,House / apartment,-17435,-4184,0,0,0,Medicine staff,-8.0,1,2.0
13892,F,355500.0,0,4,Married,House / apartment,-15220,-288,0,0,0,Core staff,-40.0,2,2.0
18212,F,355500.0,0,4,Married,House / apartment,-15220,-288,0,0,0,Core staff,-36.0,2,2.0
19140,F,360000.0,0,1,Civil marriage,House / apartment,-14805,-1922,0,0,0,Sales staff,-17.0,0,2.0
7557,F,360000.0,0,1,Married,House / apartment,-10874,-507,0,0,1,Core staff,-11.0,2,2.0
12623,F,360000.0,0,1,Separated,House / apartment,-17965,-2775,0,1,0,Private service staff,-17.0,1,0.0
8143,F,360000.0,0,4,Married,House / apartment,-17106,-2849,0,0,0,Managers,-48.0,1,2.0
17495,F,360000.0,0,4,Married,Municipal apartment,-16477,-2997,0,0,0,Accountants,-59.0,2,2.0
15578,F,360000.0,1,1,Married,House / apartment,-22295,0,0,0,0,none,-17.0,1,1.0
19324,F,360000.0,1,1,Married,House / apartment,-22295,0,0,0,0,none,-5.0,1,1.0
18312,F,360000.0,1,1,Married,House / apartment,-22131,0,0,0,0,none,-56.0,1,2.0
25149,F,360000.0,1,1,Married,House / apartment,-21269,0,0,1,0,none,-5.0,2,2.0
22675,F,360000.0,2,1,Separated,House / apartment,-19305,-1905,0,0,0,Core staff,-58.0,2,0.0
14820,F,360000.0,4,1,Married,House / apartment,-17763,-2493,0,1,0,none,-57.0,2,2.0
12773,F,360000.0,4,1,Married,House / apartment,-17763,-2493,0,1,0,none,-28.0,2,2.0
11267,F,360000.0,4,1,Married,House / apartment,-11619,-2475,0,0,0,none,-45.0,2,1.0
15898,F,360000.0,4,1,Married,House / apartment,-11619,-2475,0,0,0,none,-8.0,2,1.0
23420,F,360000.0,4,1,Married,House / apartment,-11619,-2475,0,0,0,none,-8.0,2,1.0
16295,F,360000.0,4,4,Married,House / apartment,-15812,-658,0,1,0,Sales staff,-20.0,1,2.0
20142,F,360000.0,4,4,Married,House / apartment,-15552,-5587,1,1,0,Laborers,-59.0,1,2.0
22949,F,360000.0,4,4,Married,House / apartment,-14687,-2463,1,1,0,Cooking staff,-48.0,1,0.0
23697,F,360000.0,4,4,Married,House / apartment,-10556,-1379,0,0,0,Managers,-6.0,1,1.0
5673,F,360000.0,4,4,Widow,House / apartment,-18388,-7830,0,0,0,Core staff,-28.0,1,2.0
25195,F,360450.0,2,4,Married,House / apartment,-18854,-8509,0,0,0,none,-48.0,2,2.0
21978,F,373500.0,4,4,Widow,House / apartment,-20785,-1577,0,0,0,Accountants,-17.0,2,1.0
11588,F,382500.0,0,2,Married,Municipal apartment,-11579,-1161,0,0,0,Accountants,-17.0,1,2.0
11975,F,382500.0,4,1,Married,House / apartment,-15435,-3965,1,1,0,none,-11.0,1,2.0
12566,F,382500.0,4,1,Married,House / apartment,-15435,-3965,1,1,0,none,-11.0,1,2.0
26299,F,387000.0,0,1,Married,House / apartment,-15220,-727,0,0,0,none,-11.0,0,1.0
12129,F,387000.0,0,4,Married,House / apartment,-20082,-4979,0,0,0,Sales staff,-54.0,1,2.0
16666,F,387000.0,0,4,Married,House / apartment,-20082,-4979,0,0,0,Sales staff,-54.0,1,1.0
23531,F,387000.0,0,4,Separated,House / apartment,-18147,-642,0,0,0,Sales staff,-56.0,1,2.0
8221,F,387000.0,4,1,Married,House / apartment,-13168,-2574,0,0,0,Managers,-22.0,1,0.0
9382,F,391500.0,4,1,Married,House / apartment,-14066,-3027,0,0,0,none,-16.0,1,2.0
3457,F,391500.0,4,4,Married,House / apartment,-16995,-7264,0,0,0,Core staff,-50.0,2,2.0
26215,F,391500.0,4,4,Married,House / apartment,-16995,-7264,0,0,0,Core staff,-29.0,2,2.0
14179,F,391500.0,4,4,Married,House / apartment,-16995,-7264,0,0,0,Core staff,-8.0,2,1.0
21814,F,391500.0,4,4,Single / not married,House / apartment,-13995,-5849,0,0,0,Managers,-27.0,1,0.0
7290,F,405000.0,2,1,Single / not married,House / apartment,-20052,-980,0,1,0,Managers,-11.0,1,1.0
15247,F,405000.0,4,1,Married,House / apartment,-17465,-7627,0,0,0,none,-48.0,1,0.0
19677,F,405000.0,4,4,Married,House / apartment,-13886,-4003,0,0,0,Accountants,-46.0,2,2.0
15430,F,405000.0,4,4,Married,House / apartment,-13886,-4003,0,0,0,Accountants,-22.0,2,2.0
24064,F,405000.0,4,4,Married,Rented apartment,-13810,-1678,1,1,1,Core staff,-48.0,1,1.0
18720,F,405000.0,4,4,Married,Rented apartment,-13810,-1678,1,1,1,Core staff,-28.0,1,0.0
19624,F,441000.0,2,1,Married,House / apartment,-18261,-7811,0,0,0,Core staff,-9.0,0,2.0
23834,F,445500.0,0,1,Married,House / apartment,-12477,-456,0,0,0,Managers,-16.0,2,2.0
25637,F,450000.0,0,1,Married,House / apartment,-16502,-1040,0,0,0,none,-15.0,1,2.0
24537,F,450000.0,0,1,Married,House / apartment,-16502,-1040,0,0,0,none,-11.0,1,2.0
22157,F,450000.0,0,4,Married,House / apartment,-16920,-9181,0,1,1,Managers,-29.0,1,2.0
21024,F,450000.0,0,4,Single / not married,House / apartment,-16053,-1905,0,0,0,Core staff,-12.0,2,2.0
22713,F,450000.0,0,4,Single / not married,House / apartment,-16053,-1905,0,0,0,Core staff,-8.0,2,2.0
21866,F,450000.0,1,4,Married,House / apartment,-22349,0,0,0,0,none,-12.0,1,0.0
23673,F,450000.0,2,1,Married,House / apartment,-22889,-221,0,1,0,none,-27.0,2,2.0
20171,F,450000.0,2,1,Married,House / apartment,-14718,-5578,0,1,0,Managers,-6.0,0,2.0
20769,F,450000.0,4,1,Married,House / apartment,-11870,-221,0,0,0,Core staff,-23.0,0,2.0
19098,F,450000.0,4,1,Married,House / apartment,-11870,-221,0,0,0,Core staff,-15.0,0,2.0
14883,F,450000.0,4,1,Married,With parents,-20343,-1838,1,1,0,none,-17.0,0,2.0
8268,F,450000.0,4,1,Separated,House / apartment,-19046,-1002,0,1,0,Core staff,-56.0,0,1.0
15914,F,450000.0,4,4,Married,House / apartment,-21480,-4660,1,0,0,none,-29.0,1,2.0
5194,F,450000.0,4,4,Married,House / apartment,-21480,-4660,1,0,0,none,-24.0,1,2.0
11034,F,450000.0,4,4,Married,House / apartment,-21480,-4660,1,0,0,none,-24.0,1,2.0
25989,F,450000.0,4,4,Married,House / apartment,-14874,-4693,0,0,0,Core staff,-8.0,2,2.0
10400,F,540000.0,0,1,Married,House / apartment,-15702,-185,0,1,0,none,-43.0,2,2.0
22899,F,540000.0,0,1,Married,House / apartment,-15702,-185,0,1,0,none,-21.0,2,0.0
14827,F,540000.0,0,1,Married,House / apartment,-15702,-185,0,1,0,none,-7.0,2,0.0
20319,F,540000.0,0,1,Married,House / apartment,-15702,-185,0,1,0,none,-7.0,2,0.0
10504,F,562500.0,4,1,Married,House / apartment,-14654,-2836,1,0,0,Managers,-31.0,1,2.0
12431,F,585000.0,0,4,Married,House / apartment,-18858,-2010,0,1,0,none,-47.0,1,0.0
24378,F,612000.0,2,4,Married,House / apartment,-12563,-3715,0,0,1,Accountants,-25.0,1,2.0
17575,F,630000.0,4,1,Separated,House / apartment,-22001,-1539,1,1,0,Accountants,-56.0,1,2.0
4238,F,630000.0,4,1,Separated,House / apartment,-22001,-1539,1,1,0,Accountants,-55.0,1,2.0
23310,F,675000.0,0,1,Married,House / apartment,-15843,-1398,0,1,0,Sales staff,-8.0,1,2.0
22243,F,675000.0,0,4,Civil marriage,House / apartment,-18802,-913,0,0,0,none,-14.0,2,0.0
21554,F,675000.0,4,4,Married,House / apartment,-17964,-6594,0,0,1,none,-36.0,1,0.0
14118,F,675000.0,4,4,Married,House / apartment,-17964,-6594,0,0,1,none,-28.0,1,2.0
24605,F,675000.0,4,4,Married,House / apartment,-17964,-6594,0,0,1,none,-27.0,1,2.0
11291,F,675000.0,4,4,Married,House / apartment,-17964,-6594,0,0,1,none,-17.0,1,2.0
11572,F,720000.0,0,1,Separated,House / apartment,-20791,-4814,1,1,0,Managers,-58.0,2,2.0
25615,F,720000.0,0,1,Separated,House / apartment,-20791,-4814,1,1,0,Managers,-50.0,2,2.0
17230,F,742500.0,1,1,Separated,House / apartment,-21792,0,0,0,0,none,-14.0,2,2.0
22020,F,742500.0,1,1,Separated,House / apartment,-21792,0,0,0,0,none,-14.0,2,2.0
18445,F,1575000.0,0,1,Single / not married,House / apartment,-10142,-2479,0,0,0,Managers,-6.0,2,2.0
21324,M,49500.0,1,4,Civil marriage,House / apartment,-22129,0,0,0,0,none,-1.0,1,1.0
24195,M,49500.0,1,4,Civil marriage,House / apartment,-22129,0,0,0,0,none,-1.0,1,1.0
17973,M,58500.0,1,4,Married,House / apartment,-22931,0,0,1,0,none,-17.0,1,2.0
20040,M,63000.0,1,4,Civil marriage,House / apartment,-23724,0,0,0,0,none,-18.0,1,0.0
17041,M,67500.0,1,3,Married,House / apartment,-24500,0,0,0,0,none,-45.0,1,1.0
9977,M,67500.0,2,4,Married,House / apartment,-11654,-2818,0,0,0,Laborers,-9.0,0,0.0
17075,M,67500.0,2,4,Married,House / apartment,-11654,-2818,0,0,0,Laborers,-9.0,0,2.0
21596,M,67500.0,4,4,Married,House / apartment,-22407,-2174,0,0,0,Laborers,-9.0,1,2.0
12135,M,67500.0,4,4,Single / not married,House / apartment,-19851,-10821,0,0,0,none,-23.0,0,1.0
11740,M,76500.0,4,4,Married,House / apartment,-20816,-484,0,0,0,Laborers,-33.0,1,2.0
17695,M,76500.0,4,4,Married,House / apartment,-18177,-2263,1,1,0,Laborers,-40.0,2,0.0
12463,M,78750.0,4,4,Single / not married,House / apartment,-8251,-181,1,0,0,Sales staff,-13.0,2,2.0
25237,M,79650.0,1,4,Married,House / apartment,-16081,0,0,1,0,none,-30.0,1,2.0
26155,M,81000.0,0,1,Single / not married,House / apartment,-9874,-1928,0,1,0,Laborers,-39.0,1,2.0
26190,M,81000.0,0,1,Single / not married,House / apartment,-9874,-1928,0,1,0,Laborers,-36.0,1,2.0
4021,M,81000.0,1,4,Civil marriage,House / apartment,-21633,0,0,0,0,none,-6.0,1,2.0
23703,M,81000.0,4,1,Single / not married,House / apartment,-11882,-181,0,0,0,Low-skill Laborers,-39.0,2,2.0
24498,M,81000.0,4,4,Civil marriage,House / apartment,-14211,-158,1,0,0,Low-skill Laborers,-38.0,0,2.0
18587,M,81000.0,4,4,Married,House / apartment,-12313,-1098,0,0,0,Laborers,0.0,1,1.0
12943,M,85500.0,4,4,Married,House / apartment,-14274,-3079,0,0,0,none,-35.0,2,2.0
12362,M,85500.0,4,4,Married,House / apartment,-14274,-3079,0,0,0,none,-13.0,2,2.0
11206,M,90000.0,0,4,Civil marriage,House / apartment,-21997,-2538,1,1,0,Security staff,-6.0,1,2.0
13106,M,90000.0,0,4,Civil marriage,House / apartment,-16459,-704,1,0,0,Low-skill Laborers,-49.0,1,1.0
18958,M,90000.0,0,4,Civil marriage,House / apartment,-16459,-704,1,0,0,Low-skill Laborers,-49.0,1,0.0
20997,M,90000.0,0,4,Civil marriage,House / apartment,-16459,-704,1,0,0,Low-skill Laborers,-4.0,1,2.0
22175,M,90000.0,0,4,Civil marriage,House / apartment,-16459,-704,1,0,0,Low-skill Laborers,-1.0,1,0.0
12502,M,90000.0,1,4,Married,House / apartment,-21913,0,0,0,0,none,-11.0,2,2.0
4135,M,90000.0,1,4,Married,House / apartment,-19983,0,0,0,0,none,-1.0,1,1.0
22821,M,90000.0,1,4,Married,House / apartment,-19983,0,0,0,0,none,-1.0,1,1.0
12754,M,90000.0,4,2,Married,House / apartment,-18992,-3243,0,1,0,Drivers,-4.0,2,0.0
17090,M,90000.0,4,2,Married,House / apartment,-18992,-3243,0,1,0,Drivers,-2.0,2,0.0
18685,M,90000.0,4,2,Married,House / apartment,-18992,-3243,0,1,0,Drivers,-2.0,2,0.0
17540,M,90000.0,4,4,Civil marriage,House / apartment,-15140,-1525,1,1,0,Low-skill Laborers,-34.0,1,2.0
25976,M,90000.0,4,4,Civil marriage,House / apartment,-12821,-155,0,0,0,Laborers,-56.0,2,2.0
22652,M,90000.0,4,4,Married,House / apartment,-18427,-1296,0,0,0,Laborers,-6.0,1,0.0
25433,M,90000.0,4,4,Married,House / apartment,-18427,-1296,0,0,0,Laborers,-1.0,1,0.0
11626,M,90000.0,4,4,Married,House / apartment,-15565,-4004,1,1,0,none,-59.0,1,2.0
8281,M,90000.0,4,4,Married,House / apartment,-15565,-4004,1,1,0,none,-35.0,1,2.0
20420,M,90000.0,4,4,Married,House / apartment,-14507,-735,0,0,0,Laborers,-7.0,0,2.0
6282,M,90000.0,4,4,Married,House / apartment,-14163,-2215,0,0,0,Drivers,-5.0,2,1.0
22879,M,90000.0,4,4,Married,Municipal apartment,-13334,-2829,1,1,0,Laborers,-7.0,0,2.0
26346,M,90000.0,4,4,Married,With parents,-11176,-3079,1,0,0,none,-49.0,2,1.0
25092,M,90000.0,4,4,Married,With parents,-11176,-3079,1,0,0,none,-24.0,2,0.0
8188,M,90000.0,4,4,Separated,House / apartment,-12316,-291,0,0,0,Laborers,-25.0,1,2.0
13443,M,90000.0,4,4,Separated,House / apartment,-12316,-291,0,0,0,Laborers,-25.0,1,2.0
6810,M,90000.0,4,4,Single / not married,House / apartment,-10569,-226,1,1,0,Drivers,-37.0,1,1.0
25762,M,90900.0,1,4,Married,House / apartment,-22233,0,0,1,0,none,-27.0,1,2.0
17904,M,90900.0,1,4,Married,House / apartment,-22233,0,0,1,0,none,-23.0,1,2.0
13987,M,99000.0,2,4,Civil marriage,House / apartment,-22187,-5416,0,0,0,Laborers,-59.0,0,2.0
25430,M,99000.0,4,1,Married,Co-op apartment,-10033,-558,0,0,0,Managers,-12.0,1,1.0
15467,M,99000.0,4,4,Married,House / apartment,-21036,-1252,1,0,0,Drivers,-12.0,1,2.0
23325,M,99000.0,4,4,Married,House / apartment,-14226,-1026,1,1,0,Laborers,-50.0,1,1.0
22093,M,99000.0,4,4,Married,Rented apartment,-9928,-1531,0,0,0,Managers,-25.0,2,2.0
13175,M,99000.0,4,4,Separated,House / apartment,-17952,-4086,0,0,0,none,-16.0,1,2.0
11563,M,99000.0,4,4,Single / not married,House / apartment,-17876,-5239,0,0,0,Laborers,-1.0,0,0.0
22064,M,99000.0,4,4,Single / not married,House / apartment,-17876,-5239,0,0,0,Laborers,-1.0,0,0.0
15908,M,103500.0,4,4,Married,House / apartment,-18543,-1353,0,0,0,none,-11.0,2,2.0
25960,M,108000.0,2,4,Married,House / apartment,-12529,-918,1,0,0,none,-16.0,2,0.0
6909,M,108000.0,4,4,Married,House / apartment,-15997,-7341,1,1,0,Laborers,-24.0,1,2.0
17124,M,110250.0,4,1,Single / not married,House / apartment,-14129,-5758,0,0,0,none,-43.0,2,2.0
12889,M,110250.0,4,1,Single / not married,House / apartment,-14129,-5758,0,0,0,none,-17.0,2,2.0
17734,M,112500.0,0,1,Married,House / apartment,-21013,-2196,1,0,0,none,-15.0,1,2.0
15170,M,112500.0,0,1,Married,House / apartment,-14229,-1112,0,0,0,Security staff,-6.0,2,1.0
23784,M,112500.0,0,4,Civil marriage,House / apartment,-9905,-2493,0,0,0,Laborers,-10.0,1,1.0
12500,M,112500.0,0,4,Married,House / apartment,-20502,-4450,0,1,0,Drivers,-11.0,2,2.0
5339,M,112500.0,0,4,Separated,House / apartment,-9525,-1843,0,0,0,Laborers,-34.0,1,2.0
19016,M,112500.0,0,4,Single / not married,House / apartment,-10594,-2116,0,0,1,Security staff,-44.0,1,2.0
20850,M,112500.0,0,4,Single / not married,House / apartment,-9435,-1472,0,1,0,Laborers,-10.0,1,1.0
19841,M,112500.0,0,4,Single / not married,House / apartment,-9435,-1472,0,1,0,Laborers,-3.0,1,1.0
25933,M,112500.0,2,4,Married,House / apartment,-20874,-2381,0,1,0,Drivers,-10.0,2,0.0
23952,M,112500.0,2,4,Married,House / apartment,-13885,-232,0,0,0,Laborers,-27.0,1,2.0
14940,M,112500.0,4,1,Married,House / apartment,-16023,-965,0,1,0,Drivers,-49.0,2,2.0
13268,M,112500.0,4,1,Married,House / apartment,-13682,-5460,1,1,0,none,-5.0,1,2.0
8902,M,112500.0,4,1,Married,House / apartment,-11809,-536,0,0,1,Accountants,-25.0,2,2.0
18247,M,112500.0,4,1,Married,House / apartment,-11809,-536,0,0,1,Accountants,-20.0,2,2.0
7686,M,112500.0,4,1,Married,House / apartment,-10890,-1934,0,0,0,Drivers,-55.0,1,2.0
23090,M,112500.0,4,4,Married,House / apartment,-22720,-860,0,1,1,Low-skill Laborers,-44.0,2,2.0
19931,M,112500.0,4,4,Married,House / apartment,-18293,-521,1,0,0,none,-1.0,2,1.0
9779,M,112500.0,4,4,Married,House / apartment,-16204,-925,1,1,0,Drivers,-57.0,2,2.0
15072,M,112500.0,4,4,Married,House / apartment,-16204,-925,1,1,0,Drivers,-6.0,2,1.0
17258,M,112500.0,4,4,Married,House / apartment,-16204,-925,1,1,0,Drivers,-6.0,2,1.0
22382,M,112500.0,4,4,Married,House / apartment,-15948,-1234,0,0,0,Laborers,-45.0,1,2.0
